idx,question,true_label,predicted_label,correct,score_yes,score_no,score_maybe,confidence_margin,generated_text,prompt_token_len,truncated,uncertain,parsed_from_text,is_parsable,text_label_match,margin_bucket,length_bucket
447,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,no,False,7.9885,8.263,1.6819,0.2746,"""Shaving the incision site before surgery does not increase the infection rate after spinal surgery.""",229,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
448,Antral follicle assessment as a tool for predicting outcome in IVF--is it a better predictor than age and FSH?,maybe,no,False,6.5922,7.5938,3.2469,1.0016,antral follicle assessment may serve as a better predictor of in vitro fertilization outcome than age and basal follicle stimulated hormone.,316,False,False,unparsable,False,False,1–2,<= 512 (normal)
449,Treatment of contralateral hydrocele in neonatal testicular torsion: Is less more?,maybe,no,False,4.7319,8.7054,2.9305,3.9734,The decision to treat a contralateral hydrocele in cases of neonatal testicular torsion is not a contraindication to contralateral testicular scrotal fixation.,352,False,False,unparsable,False,False,2–5,<= 512 (normal)
450,Do parents recall and understand children's weight status information after BMI screening?,maybe,no,False,4.2942,7.7969,3.3519,3.5026,"'I don't know' (BPC), 'I don't know' (MI), 'I don't know' (BPC",359,False,False,no,True,True,2–5,<= 512 (normal)
451,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,no,False,4.8358,8.3014,3.8185,3.4656,"""The Internet is not a good place to do research on HIV-related well-being.""",532,False,False,no,True,True,2–5,> 512 (long)
452,Are home sampling kits for sexually transmitted infections acceptable among men who have sex with men?,maybe,no,False,5.1343,8.0877,4.9088,2.9534,'HSK are acceptable'.,275,False,False,unparsable,False,False,2–5,<= 512 (normal)
453,Does rugby headgear prevent concussion?,maybe,no,False,6.1258,7.2189,3.2948,1.0932,"""The headgear is not mandatory.",229,False,False,no,True,True,1–2,<= 512 (normal)
454,Does body mass index (BMI) influence morbidity and long-term survival in gastric cancer patients after gastrectomy?,maybe,no,False,4.9677,6.9908,6.3241,0.6666,the higher body mass index group had a significantly better survival rate than the lower body mass index group in stage 3a (P = 0.0462).,272,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
455,Is determination between complete and incomplete traumatic spinal cord injury clinically relevant?,maybe,yes,False,7.8707,7.425,3.3067,0.4457,"""Is determination between complete and incomplete traumatic SCI clinically relevant?""",405,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
456,Does use of hydrophilic guidewires significantly improve technical success rates of peripheral PTA?,maybe,no,False,4.3579,7.5412,4.6225,2.9188,the success rate of PTA of SFA stenosis was significantly higher using hydrophilic guidewires (96%) than using conventional guidewires (80%) (p,318,False,False,unparsable,False,False,2–5,<= 512 (normal)
457,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,no,False,5.3385,8.5215,6.542,1.9795,the association of childhood AD with IC is not clear.,296,False,False,unparsable,False,False,1–2,<= 512 (normal)
458,Can routinely collected ambulance data about assaults contribute to reduction in community violence?,maybe,no,False,3.3167,5.9058,4.6563,1.2495,'The law of spatiotemporal concentrations of events'.,328,False,False,unparsable,False,False,1–2,<= 512 (normal)
459,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,no,False,3.1403,7.8195,3.1145,4.6792,"""I don't know.""",342,False,False,no,True,True,2–5,<= 512 (normal)
460,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,no,False,6.8561,9.2446,1.6975,2.3885,"patients with a score of 0 to 1 (HR = 2.39; 95% CI 1.60-3.57; P < 0.001), 2 to 3",303,False,False,unparsable,False,False,2–5,<= 512 (normal)
461,Vaginal dose assessment in image-guided brachytherapy for cervical cancer: Can we really rely on dose-point evaluation?,maybe,no,False,3.9241,8.3476,4.6357,3.7119,the PIBS points are not a good indicator of the dose delivered to the vagina.,360,False,False,unparsable,False,False,2–5,<= 512 (normal)
462,Is there a role for endothelin-1 in the hemodynamic changes during hemodialysis?,maybe,no,False,5.2551,8.6959,6.6655,2.0304,ET-1 may play a role in the pathogenesis of rebound hypertension during HD.,362,False,False,unparsable,False,False,2–5,<= 512 (normal)
463,Is vitamin D insufficiency or deficiency related to the development of osteochondritis dissecans?,maybe,no,False,6.2112,9.2018,4.5067,2.9907,"vitamin D3 insufficiency (n = 11), vitamin D3 deficiency (n = 7), vitamin D3-insufficient / vitamin D3-deficient (n =",184,False,False,unparsable,False,False,2–5,<= 512 (normal)
464,Does timing of initial surfactant treatment make a difference in rates of chronic lung disease or mortality in premature infants?,maybe,no,False,7.1835,9.3909,4.4407,2.2074,early surfactant is associated with less CLD and mortality but no difference in CLD / mortality.,287,False,False,unparsable,False,False,2–5,<= 512 (normal)
465,Is it Crohn's disease?,maybe,no,False,5.121,7.0389,3.4049,1.9178,Sulfasalazine is a rare but potentially life-threatening cause of systemic reactions.,146,False,False,unparsable,False,False,1–2,<= 512 (normal)
466,Do French lay people and health professionals find it acceptable to breach confidentiality to protect a patient's wife from a sexually transmitted disease?,maybe,no,False,5.6319,8.1907,3.8819,2.5588,"""always acceptable"" (n = 14), ""depending on the circumstances"" (n = 87), ""not at all acceptable"" (n",356,False,False,unparsable,False,False,2–5,<= 512 (normal)
467,Can patients be anticoagulated after intracerebral hemorrhage?,maybe,no,False,3.5287,9.0913,2.1988,5.5627,withholding anticoagulation therapy for patients with prior deep hemispheric ICH is preferred.,278,False,False,unparsable,False,False,> 5 (confident),<= 512 (normal)
468,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,no,False,5.0908,7.3204,4.1682,2.2296,"""I would call 911"" for the following reasons: ""I would not call for stroke"" (37%), ""I would not call",319,False,False,unparsable,False,False,2–5,<= 512 (normal)
469,Are opioid dependence and methadone maintenance treatment (MMT) documented in the medical record?,maybe,no,False,4.0219,8.4542,3.2771,4.4324,"""No.""",281,False,False,no,True,True,2–5,<= 512 (normal)
470,Should chest wall irradiation be included after mastectomy and negative node breast cancer?,maybe,no,False,5.565,8.615,4.769,3.0501,(1) Internal mammary chain only irradiation is not indicated in node negative breast cancer patients with mastectomy and external irradiation of the internal mammary chain; (2,147,False,False,unparsable,False,False,2–5,<= 512 (normal)
471,Does managed care enable more low income persons to identify a usual source of care?,maybe,no,False,5.2972,7.5943,5.022,2.2971,The likelihood of having a usual source of care is lower for uninsured persons with a usual physician than for those with a usual source of care.,254,False,False,unparsable,False,False,2–5,<= 512 (normal)
472,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,no,False,5.1341,7.9608,2.9443,2.8267,the cell death in MTS is not apoptotic.,266,False,False,unparsable,False,False,2–5,<= 512 (normal)
473,Does vaginal intraepithelial neoplasia have the same evolution as cervical intraepithelial neoplasia?,maybe,no,False,4.427,8.9987,5.8351,3.1635,"""Vaginal intraepithelial neoplasia has the same evolution as cervical intraepithelial neoplasia.""",327,False,False,unparsable,False,False,2–5,<= 512 (normal)
474,Does government assistance improve utilization of eye care services by low-income individuals?,maybe,yes,False,7.9298,7.5868,4.8291,0.3431,"""The government-funded, low-income vision care programs are not sufficient for a general / routine eye examination.""",365,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
475,HIF1A as a major vascular endothelial growth factor regulator: do its polymorphisms have an association with age-related macular degeneration?,maybe,no,False,6.5972,8.8633,4.6832,2.2662,rs1061170 (HIF1A) is a major vascular endothelial growth factor regulator in AMD.,421,False,False,unparsable,False,False,2–5,<= 512 (normal)
476,Detailed analysis of sputum and systemic inflammation in asthma phenotypes: are paucigranulocytic asthmatics really non-inflammatory?,maybe,no,False,0.8361,7.5589,2.1849,5.374,"paucigranulocytic asthma is a non-inflammatory phenotype, eosinophilic asthma is a paucigranulocytic phenotype, paucigranulocytic asthma",341,False,False,unparsable,False,False,> 5 (confident),<= 512 (normal)
477,Do Surrogates of Injury Severity Influence the Occurrence of Heterotopic Ossification in Fractures of the Acetabulum?,maybe,no,False,7.177,7.979,3.1722,0.802,"""There is a relationship between the occurrence and severity of HO and the duration of the ICU stay, non-ICU LOS > 10 days, and the",361,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
478,Does obstructive sleep apnea affect aerobic fitness?,maybe,no,False,6.029,8.2237,3.8467,2.1947,"""There is no difference in aerobic fitness between patients with OSA and a normal population.""",189,False,False,no,True,True,2–5,<= 512 (normal)
479,30-Day and 1-year mortality in emergency general surgery laparotomies: an area of concern and need for improvement?,maybe,no,False,5.0486,7.3658,4.1851,2.3172,30-day mortality is 14-15% in patients aged < 70 years and 22% in those aged > 70 years.,257,False,False,unparsable,False,False,2–5,<= 512 (normal)
480,Combining process indicators to evaluate quality of care for surgical patients with colorectal cancer: are scores consistent with short-term outcome?,maybe,no,False,4.388,8.9495,4.6237,4.3258,'No' for the composite measure for colon carcinoma and 'No' for the composite measure for rectum carcinoma.,216,False,False,no,True,True,2–5,<= 512 (normal)
481,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,no,False,4.5059,8.2039,4.9521,3.2518,The elderly with OPSCC are not receiving less treatment and are receiving more aggressive therapy.,295,False,False,unparsable,False,False,2–5,<= 512 (normal)
482,Do older patients receive adequate stroke care?,maybe,no,False,3.207,8.3733,4.0042,4.3692,'Do you have a stroke?'.,406,False,False,unparsable,False,False,2–5,<= 512 (normal)
483,Continuation of pregnancy after antenatal corticosteroid administration: opportunity for rescue?,maybe,no,False,4.2128,7.8176,3.5849,3.6048,(1) continuation of pregnancy after AC administration; (2) potential for rescue AC; (3) no opportunity for rescue AC.,239,False,False,unparsable,False,False,2–5,<= 512 (normal)
484,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,no,False,4.9194,8.9897,5.4013,3.5884,the prevalence of SMI in HIV-infected patients with no clinical symptoms of coronary artery disease is 9.6%.,289,False,False,unparsable,False,False,2–5,<= 512 (normal)
485,Is a specialised training of phonological awareness indicated in every preschool child?,maybe,no,False,5.4974,8.0665,3.7477,2.5691,"""The specialized training program is more effective than the control in the prevention of dyslexia.""",151,False,False,unparsable,False,False,2–5,<= 512 (normal)
486,BCRABL transcript detection by quantitative real-time PCR : are correlated results possible from homebrew assays?,maybe,no,False,5.852,7.6032,4.5832,1.7512,"""The results are not correlated.""",280,False,False,no,True,True,1–2,<= 512 (normal)
487,Does HER2 immunoreactivity provide prognostic information in locally advanced urothelial carcinoma patients receiving adjuvant M-VEC chemotherapy?,maybe,no,False,6.758,8.2461,5.9832,1.4881,HER2 immunoreactivity is a significant prognostic factor for PFS and disease-specific OS in locally advanced urothelial carcinoma patients receiving adjuvant M-VEC chemotherapy.,279,False,False,no,True,True,1–2,<= 512 (normal)
488,Does the familial transmission of drinking patterns persist into young adulthood?,maybe,no,False,3.5227,8.0844,2.9023,4.5618,the association between parental drinking and offspring drinking is not strong and the association is not strong enough to be considered a causal one.,266,False,False,unparsable,False,False,2–5,<= 512 (normal)
489,Bactericidal activity of 3 cutaneous/mucosal antiseptic solutions in the presence of interfering substances: Improvement of the NF EN 13727 European Standard?,maybe,no,False,2.3783,8.3351,3.5494,4.7857,P is bactericidal on P.,288,False,False,unparsable,False,False,2–5,<= 512 (normal)
490,Does ultrasound imaging before puncture facilitate internal jugular vein cannulation?,maybe,no,False,6.0261,8.412,4.6207,2.3859,"""Ultrasound-guided cannulation is superior to landmark-guided cannulation.""",314,False,False,unparsable,False,False,2–5,<= 512 (normal)
491,Can a practicing surgeon detect early lymphedema reliably?,maybe,no,False,6.8733,7.8536,4.5243,0.9802,"""If the circumference is 5% greater than the volume, then the patient is likely to have lymphedema.""",199,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
492,Is perforation of the appendix a risk factor for tubal infertility and ectopic pregnancy?,maybe,no,False,5.9619,9.7494,2.7337,3.7875,perforation of the appendix is not a risk factor for tubal infertility or ectopic pregnancy.,264,False,False,unparsable,False,False,2–5,<= 512 (normal)
493,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,no,False,5.5273,6.6516,3.5778,1.1243,Perspective-taking may improve patient satisfaction in medical encounters.,315,False,False,unparsable,False,False,1–2,<= 512 (normal)
494,Sternal fracture in growing children : A rare and often overlooked fracture?,maybe,no,False,1.6258,6.8325,0.5237,5.2067,1.,128,False,False,unparsable,False,False,> 5 (confident),<= 512 (normal)
495,Midwives' competence: is it affected by working in a rural location?,maybe,no,False,3.7081,8.0365,2.8112,4.3284,"rural midwives were more likely to report competence in breech delivery (p = 0.001), intravenous fluid replacement (p = 0.001) and initial and discharge examination",420,False,False,unparsable,False,False,2–5,<= 512 (normal)
496,Does the severity of obstructive sleep apnea predict patients requiring high continuous positive airway pressure?,maybe,no,False,6.7858,8.9363,3.1081,2.1505,"high CPAP is more likely to be required in severe OSA patients with a higher AHI, a higher BMI, and a lower MSLT.",341,False,False,unparsable,False,False,2–5,<= 512 (normal)
497,Does self-efficacy mediate the relationship between transformational leadership behaviours and healthcare workers' sleep quality?,maybe,no,False,3.8691,7.7277,2.2175,3.8586,'The leadership is not transformational'.,243,False,False,unparsable,False,False,2–5,<= 512 (normal)
498,Are there mental health differences between francophone and non-francophone populations in manitoba?,maybe,no,False,7.1428,8.3389,6.5289,1.1962,"""The difference is not statistically significant.""",302,False,False,unparsable,False,False,1–2,<= 512 (normal)
499,Outcome Feedback within Emergency Medicine Training Programs: An Opportunity to Apply the Theory of Deliberate Practice?,maybe,no,False,6.5244,8.4733,1.3653,1.9489,"""Residents should be taught to follow up on their patients' outcomes"" (95.2%), ""Residents should be taught to follow up on their",322,False,False,unparsable,False,False,1–2,<= 512 (normal)
