idx,question,true_label,predicted_label,correct,score_yes,score_no,score_maybe,confidence_margin,generated_text,prompt_token_len,truncated,uncertain,parsed_from_text,is_parsable,text_label_match,margin_bucket,length_bucket
423,Should prostate specific antigen be adjusted for body mass index?,no,yes,False,16.1474,15.6233,13.8954,0.5242,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,274,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
424,Is it necessary to insert a nasobiliary drainage tube routinely after endoscopic clearance of the common bile duct in patients with choledocholithiasis-induced cholangitis?,no,no,True,16.1272,16.2521,14.035,0.1249,no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,364,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
425,Have antiepileptic drug prescription claims changed following the FDA suicidality warning?,no,yes,False,17.2001,17.0039,14.9697,0.1961,yes / no / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,332,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
426,Are high flow nasal cannulae noisier than bubble CPAP for preterm infants?,no,yes,False,14.9001,14.7711,14.115,0.129,yes / no / maybe yes / no / maybe no / yes / no / yes / yes / yes / yes / yes / yes /,346,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
427,Are the arginine vasopressin V1a receptor microsatellites related to hypersexuality in children with a prepubertal and early adolescent bipolar disorder phenotype?,no,yes,False,16.3813,15.924,14.4155,0.4573,yes / no / maybe.,489,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
428,Are variations in the use of carotid endarterectomy explained by population Need?,no,no,True,16.2005,16.2892,14.686,0.0886,no yes / no yes / yes yes yes.,227,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
429,Do supervised colorectal trainees differ from consultants in terms of quality of TME surgery?,no,no,True,16.2067,16.8068,14.6885,0.6001,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,307,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
430,Major depression and alcohol use disorder in adolescence: Does comorbidity lead to poorer outcomes of depression?,no,yes,False,17.5637,16.6291,14.905,0.9346,yes / no / maybe yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,286,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
431,Perioperative care in an animal model for training in abdominal surgery: is it necessary a preoperative fasting?,no,yes,False,15.0582,14.0661,13.9662,0.9921,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,271,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
432,Metastatic carcinoma to the cervical nodes from an unknown head and neck primary site: Is there a need for neck dissection?,no,no,True,15.5717,16.1789,14.3222,0.6072,no yes / no yes / yes yes yes / no yes / yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes,359,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
433,Does Viral Co-Infection Influence the Severity of Acute Respiratory Infection in Children?,no,yes,False,16.586,16.3595,15.0298,0.2265,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,358,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
434,Cardiopulmonary bypass temperature does not affect postoperative euthyroid sick syndrome?,no,yes,False,14.9639,14.7803,13.1831,0.1836,yes / no / maybe yes / no / maybe no / yes / no / yes / yes / yes / yes / yes / yes /,313,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
435,Xanthogranulomatous cholecystitis: a premalignant condition?,no,yes,False,15.0078,14.8112,14.4192,0.1966,yes / no / maybe yes / no.,412,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
436,Does septoplasty change the dimensions of compensatory hypertrophy of the middle turbinate?,no,yes,False,15.9528,15.0568,14.0829,0.896,yes / no / maybe yes / no / maybe yes / yes / yes / yes / yes / yes / yes / yes / yes /,181,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
437,Prescriptions as a proxy for asthma in children: a good choice?,no,yes,False,16.4594,15.9392,15.2472,0.5203,yes / no / maybe yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes /,290,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
438,Does combining antiretroviral agents in a single dosage form enhance quality of life of HIV/AIDS patients?,no,yes,False,16.7368,15.1726,14.3228,1.5642,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,401,False,False,yes,True,True,1–2,<= 512 (normal)
439,Does desflurane alter left ventricular function when used to control surgical stimulation during aortic surgery?,no,yes,False,14.8161,14.535,12.931,0.2812,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,379,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
440,Is fluoroscopy essential for retrieval of lower ureteric stones?,no,no,True,15.0697,15.4603,14.0257,0.3907,no / yes / yes / yes / yes / yes.,339,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
441,Does the treatment of amblyopia normalise subfoveal choroidal thickness in amblyopic children?,no,no,True,15.468,15.5031,13.8701,0.035,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,285,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
442,Should tumor depth be included in prognostication of soft tissue sarcoma?,no,yes,False,15.5101,15.2141,13.8614,0.296,yes / no / maybe yes / no.,296,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
443,Does performance in selection processes predict performance as a dental student?,no,yes,False,16.3384,15.4485,14.3821,0.8899,yes / no / maybe yes / no.,217,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
444,"Antiretroviral therapy related adverse effects: Can sub-Saharan Africa cope with the new ""test and treat"" policy of the World Health Organization?",no,yes,False,15.5548,14.8409,14.2448,0.714,yes / no / maybe yes / no.,366,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
445,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,yes,False,15.4285,15.2643,13.6317,0.1642,yes / no / no / maybe yes / no / yes / no / yes / yes / no / yes / yes / yes / yes /,285,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
446,Can calprotectin predict relapse risk in inflammatory bowel disease?,maybe,no,False,15.392,15.3964,14.0383,0.0043,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,303,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
447,Does shaving the incision site increase the infection rate after spinal surgery?,maybe,yes,False,16.2659,15.3497,13.593,0.9162,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,221,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
448,Antral follicle assessment as a tool for predicting outcome in IVF--is it a better predictor than age and FSH?,maybe,yes,False,16.1687,15.631,14.5758,0.5376,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,308,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
449,Treatment of contralateral hydrocele in neonatal testicular torsion: Is less more?,maybe,no,False,15.2302,15.5169,14.0318,0.2867,no / yes / yes / yes.,344,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
450,Do parents recall and understand children's weight status information after BMI screening?,maybe,no,False,17.2456,17.8244,15.0798,0.5788,no yes / no.,351,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
451,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,no,False,17.2042,18.1546,15.7168,0.9505,no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,524,False,True,no,True,True,< 1 (uncertain),> 512 (long)
452,Are home sampling kits for sexually transmitted infections acceptable among men who have sex with men?,maybe,yes,False,15.6305,15.507,15.0158,0.1235,yes / no / maybe / no / maybe / yes / no / maybe / yes / no / yes / yes / yes / yes,267,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
453,Does rugby headgear prevent concussion?,maybe,yes,False,16.1742,15.8445,15.1087,0.3296,yes / no / maybe yes / no / maybe yes / no / maybe yes / no / yes / yes / yes / yes /,221,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
454,Does body mass index (BMI) influence morbidity and long-term survival in gastric cancer patients after gastrectomy?,maybe,yes,False,16.4065,16.2232,14.9932,0.1834,yes / no / maybe yes / no / yes / no / yes / yes / no / yes / yes / yes / yes / yes /,264,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
455,Is determination between complete and incomplete traumatic spinal cord injury clinically relevant?,maybe,yes,False,17.1095,16.7463,15.6905,0.3632,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,397,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
456,Does use of hydrophilic guidewires significantly improve technical success rates of peripheral PTA?,maybe,yes,False,14.5847,14.2771,13.6173,0.3076,yes / no / maybe / no / yes / maybe / yes / yes / yes / yes / yes / yes / yes / yes /,310,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
457,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,no,False,16.1193,16.5162,14.8698,0.3969,no / yes / yes.,288,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
458,Can routinely collected ambulance data about assaults contribute to reduction in community violence?,maybe,yes,False,15.8184,15.2288,14.6007,0.5896,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,320,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
459,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,no,False,15.8076,15.8099,14.6501,0.0022,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,334,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
460,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,yes,False,16.1517,14.8318,12.9764,1.3199,yes / no / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,295,False,False,yes,True,True,1–2,<= 512 (normal)
461,Vaginal dose assessment in image-guided brachytherapy for cervical cancer: Can we really rely on dose-point evaluation?,maybe,yes,False,14.7728,14.6749,13.357,0.0979,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,352,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
462,Is there a role for endothelin-1 in the hemodynamic changes during hemodialysis?,maybe,yes,False,15.2309,15.1018,14.0326,0.1291,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,354,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
463,Is vitamin D insufficiency or deficiency related to the development of osteochondritis dissecans?,maybe,yes,False,15.5928,14.7851,13.7266,0.8076,yes / no / maybe yes / no / maybe no / yes / no / yes / yes / yes / yes / yes / yes /,176,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
464,Does timing of initial surfactant treatment make a difference in rates of chronic lung disease or mortality in premature infants?,maybe,yes,False,15.8019,15.7674,13.7753,0.0345,yes / no / maybe yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes /,279,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
465,Is it Crohn's disease?,maybe,yes,False,16.7326,14.9409,14.1398,1.7917,yes / no / maybe yes / no.,138,False,False,yes,True,True,1–2,<= 512 (normal)
466,Do French lay people and health professionals find it acceptable to breach confidentiality to protect a patient's wife from a sexually transmitted disease?,maybe,yes,False,17.1805,15.7535,15.5236,1.4271,yes / no / maybe / yes / no / maybe / yes / no / yes / no / yes / no / yes / no /,348,False,False,yes,True,True,1–2,<= 512 (normal)
467,Can patients be anticoagulated after intracerebral hemorrhage?,maybe,yes,False,16.4282,15.5272,14.2523,0.9009,yes / no / maybe yes / no.,270,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
468,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,no,False,16.9886,17.1479,16.3252,0.1593,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,311,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
469,Are opioid dependence and methadone maintenance treatment (MMT) documented in the medical record?,maybe,yes,False,16.3774,16.0963,14.9732,0.2811,yes / no / maybe / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes,273,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
470,Should chest wall irradiation be included after mastectomy and negative node breast cancer?,maybe,yes,False,15.5334,15.2689,14.317,0.2646,yes / no / maybe yes / no / maybe yes / no / yes / no / yes / yes / no / yes / yes /,139,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
471,Does managed care enable more low income persons to identify a usual source of care?,maybe,yes,False,16.3359,15.8362,15.4803,0.4998,yes / no / maybe / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes,246,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
472,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,yes,False,15.118,14.9913,14.0519,0.1267,yes / no / maybe yes / no.,258,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
473,Does vaginal intraepithelial neoplasia have the same evolution as cervical intraepithelial neoplasia?,maybe,yes,False,15.1755,15.1701,13.9521,0.0054,yes / no / maybe yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes /,319,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
474,Does government assistance improve utilization of eye care services by low-income individuals?,maybe,yes,False,17.9107,17.5422,15.6018,0.3685,yes / no / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes yes,357,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
475,HIF1A as a major vascular endothelial growth factor regulator: do its polymorphisms have an association with age-related macular degeneration?,maybe,yes,False,15.4404,15.2513,13.6531,0.1892,yes / no / maybe yes / no / yes / no.,413,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
476,Detailed analysis of sputum and systemic inflammation in asthma phenotypes: are paucigranulocytic asthmatics really non-inflammatory?,maybe,yes,False,15.2549,14.7242,13.3894,0.5307,yes / no / maybe yes / no.,333,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
477,Do Surrogates of Injury Severity Influence the Occurrence of Heterotopic Ossification in Fractures of the Acetabulum?,maybe,yes,False,16.3078,15.4656,14.1515,0.8422,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,353,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
478,Does obstructive sleep apnea affect aerobic fitness?,maybe,yes,False,16.2145,15.8944,14.3917,0.32,yes / no / maybe yes / no.,181,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
479,30-Day and 1-year mortality in emergency general surgery laparotomies: an area of concern and need for improvement?,maybe,no,False,16.2577,16.4219,15.2082,0.1643,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,249,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
480,Combining process indicators to evaluate quality of care for surgical patients with colorectal cancer: are scores consistent with short-term outcome?,maybe,yes,False,16.3746,15.7023,14.5966,0.6723,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,208,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
481,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,no,False,16.4361,16.7226,15.0014,0.2865,no / yes.,287,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
482,Do older patients receive adequate stroke care?,maybe,no,False,16.2354,16.8076,14.8665,0.5722,no yes / no yes / no yes / yes / no.,398,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
483,Continuation of pregnancy after antenatal corticosteroid administration: opportunity for rescue?,maybe,yes,False,16.1937,16.1682,14.9172,0.0254,yes / no / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,231,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
484,Should HIV-infected patients be screened for silent myocardial ischaemia using gated myocardial perfusion SPECT?,maybe,no,False,15.7652,16.1553,14.6042,0.3901,no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,281,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
485,Is a specialised training of phonological awareness indicated in every preschool child?,maybe,yes,False,15.4961,14.0187,14.0112,1.4774,yes / no / maybe yes / no / maybe no / yes / yes / yes / yes / yes / yes / yes / yes /,143,False,False,yes,True,True,1–2,<= 512 (normal)
486,BCRABL transcript detection by quantitative real-time PCR : are correlated results possible from homebrew assays?,maybe,yes,False,15.9917,15.5509,14.7546,0.4408,yes / no / maybe yes / no / yes / no.,272,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
487,Does HER2 immunoreactivity provide prognostic information in locally advanced urothelial carcinoma patients receiving adjuvant M-VEC chemotherapy?,maybe,no,False,16.2476,16.8108,15.7307,0.5631,no / yes / yes / yes.,271,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
488,Does the familial transmission of drinking patterns persist into young adulthood?,maybe,yes,False,15.8078,15.2897,14.4014,0.5181,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,258,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
489,Bactericidal activity of 3 cutaneous/mucosal antiseptic solutions in the presence of interfering substances: Improvement of the NF EN 13727 European Standard?,maybe,yes,False,15.1015,14.2024,14.0948,0.8991,yes / no / maybe yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes /,280,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
490,Does ultrasound imaging before puncture facilitate internal jugular vein cannulation?,maybe,yes,False,15.8571,15.2379,13.6453,0.6193,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,306,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
491,Can a practicing surgeon detect early lymphedema reliably?,maybe,yes,False,16.2015,15.5672,14.758,0.6344,yes / no / maybe yes / no / yes / no / yes / yes / yes / yes / yes / yes / yes / yes /,191,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
492,Is perforation of the appendix a risk factor for tubal infertility and ectopic pregnancy?,maybe,yes,False,17.3858,15.8767,14.7013,1.5091,yes / no / maybe yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,256,False,False,yes,True,True,1–2,<= 512 (normal)
493,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,yes,False,17.6726,16.8639,15.3017,0.8087,yes / no / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,307,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
494,Sternal fracture in growing children : A rare and often overlooked fracture?,maybe,yes,False,15.6396,14.2385,14.0009,1.4011,yes / no / maybe yes / no.,120,False,False,yes,True,True,1–2,<= 512 (normal)
495,Midwives' competence: is it affected by working in a rural location?,maybe,no,False,16.5839,17.0455,15.4246,0.4616,no / yes / yes / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes /,412,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
496,Does the severity of obstructive sleep apnea predict patients requiring high continuous positive airway pressure?,maybe,yes,False,16.5833,15.7861,13.9104,0.7971,yes / no / no / yes / yes / yes.,333,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
497,Does self-efficacy mediate the relationship between transformational leadership behaviours and healthcare workers' sleep quality?,maybe,yes,False,16.2911,15.9739,15.2588,0.3172,yes / no / maybe yes / no.,235,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
498,Are there mental health differences between francophone and non-francophone populations in manitoba?,maybe,yes,False,18.1497,18.0596,16.645,0.0901,yes / no / maybe / no / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes / yes,294,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
499,Outcome Feedback within Emergency Medicine Training Programs: An Opportunity to Apply the Theory of Deliberate Practice?,maybe,no,False,15.6926,15.8579,13.9046,0.1653,no / yes / yes / no / yes / no / yes / no / yes / no / yes / no / yes / no / yes /,314,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
